soh_file	kind	index	soh_name	oot_name	verdict	body_match
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	99	func_80834C74	func_80834C74	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	100	func_80834D2C	func_80834D2C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	101	func_80834E44	func_80834E44	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	102	func_80834E7C	func_80834E7C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	103	func_80834EB8	func_80834EB8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	104	func_80834F2C	func_80834F2C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	105	func_80834FBC	func_80834FBC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	106	func_8083501C	func_8083501C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	107	func_808350A4	func_808350A4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	108	func_808351D4	func_808351D4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	109	func_808353D8	func_808353D8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	110	func_80835588	func_80835588	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	112	func_80835644	func_80835644	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	113	func_80835688	func_80835688	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	115	func_808357E8	func_808357E8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	116	func_80835800	func_80835800	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	117	func_80835884	func_80835884	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	118	func_808358F0	func_808358F0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	119	func_808359FC	func_808359FC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	120	func_80835B60	func_80835B60	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	121	func_80835C08	func_80835C08	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	129	func_80836448	func_80836448	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	135	func_80836AB8	func_80836AB8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	142	func_80837530	func_80837530	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	144	func_80837704	func_80837704	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	145	func_808377DC	func_808377DC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	146	func_80837818	func_80837818	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	147	func_80837918	func_80837918	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	148	func_80837948	func_80837948	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	152	func_80837B18	func_80837B18	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	153	func_80837B60	func_80837B60	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	154	func_80837B9C	func_80837B9C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	155	func_80837C0C	func_80837C0C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	156	func_80838144	func_80838144	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	157	func_8083816C	func_8083816C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	158	func_8083819C	func_8083819C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	159	func_8083821C	func_8083821C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	160	func_80838280	func_80838280	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	161	func_808382BC	func_808382BC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	162	func_808382DC	func_808382DC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	163	func_80838940	func_80838940	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	164	func_808389E8	func_808389E8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	166	func_80838E70	func_80838E70	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	167	func_80838F18	func_80838F18	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	168	func_80838F5C	func_80838F5C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	169	func_80838FB8	func_80838FB8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	173	func_808396F4	func_808396F4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	174	func_8083973C	func_8083973C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	177	func_80839E88	func_80839E88	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	178	func_80839F30	func_80839F30	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	179	func_80839F90	func_80839F90	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	180	func_80839FFC	func_80839FFC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	181	func_8083A060	func_8083A060	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	182	func_8083A098	func_8083A098	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	183	func_8083A0D4	func_8083A0D4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	184	func_8083A0F4	func_8083A0F4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	186	func_8083A360	func_8083A360	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	187	func_8083A388	func_8083A388	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	188	func_8083A3B0	func_8083A3B0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	189	func_8083A40C	func_8083A40C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	190	func_8083A434	func_8083A434	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	191	func_8083A4A8	func_8083A4A8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	192	func_8083A5C4	func_8083A5C4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	193	func_8083A6AC	func_8083A6AC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	194	func_8083A9B8	func_8083A9B8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	195	func_8083AA10	func_8083AA10	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	196	func_8083AD4C	func_8083AD4C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	198	func_8083AE40	func_8083AE40	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	199	func_8083AF44	func_8083AF44	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	200	func_8083B010	func_8083B010	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	203	func_8083B8F4	func_8083B8F4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	205	func_8083BA90	func_8083BA90	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	206	func_8083BB20	func_8083BB20	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	207	func_8083BBA0	func_8083BBA0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	210	func_8083BCD0	func_8083BCD0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	212	func_8083BF50	func_8083BF50	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	213	func_8083C0B8	func_8083C0B8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	214	func_8083C0E8	func_8083C0E8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	215	func_8083C148	func_8083C148	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	218	func_8083C484	func_8083C484	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	219	func_8083C50C	func_8083C50C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	221	func_8083C61C	func_8083C61C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	222	func_8083C6B8	func_8083C6B8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	223	func_8083C858	func_8083C858	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	224	func_8083C8DC	func_8083C8DC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	229	func_8083CB2C	func_8083CB2C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	230	func_8083CB94	func_8083CB94	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	231	func_8083CBF0	func_8083CBF0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	232	func_8083CC9C	func_8083CC9C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	233	func_8083CD00	func_8083CD00	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	235	func_8083CE0C	func_8083CE0C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	236	func_8083CEAC	func_8083CEAC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	237	func_8083CF10	func_8083CF10	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	238	func_8083CF5C	func_8083CF5C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	239	func_8083CFA8	func_8083CFA8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	240	func_8083D0A8	func_8083D0A8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	241	func_8083D12C	func_8083D12C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	242	func_8083D330	func_8083D330	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	243	func_8083D36C	func_8083D36C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	244	func_8083D53C	func_8083D53C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	245	func_8083D6EC	func_8083D6EC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	246	func_8083DB98	func_8083DB98	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	247	func_8083DC54	func_8083DC54	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	248	func_8083DDC8	func_8083DDC8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	249	func_8083DF68	func_8083DF68	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	250	func_8083DFE0	func_8083DFE0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	254	func_8083E4C4	func_8083E4C4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	256	func_8083EA94	func_8083EA94	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	259	func_8083EC18	func_8083EC18	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	262	func_8083F360	func_8083F360	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	263	func_8083F524	func_8083F524	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	265	func_8083F72C	func_8083F72C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	267	func_8083F9D0	func_8083F9D0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	268	func_8083FAB8	func_8083FAB8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	269	func_8083FB14	func_8083FB14	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	270	func_8083FB7C	func_8083FB7C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	271	func_8083FBC0	func_8083FBC0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	272	func_8083FC68	func_8083FC68	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	273	func_8083FD78	func_8083FD78	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	274	func_8083FFB8	func_8083FFB8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	275	func_80840058	func_80840058	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	276	func_80840138	func_80840138	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	277	func_808401B0	func_808401B0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	278	func_8084021C	func_8084021C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	279	func_8084029C	func_8084029C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	285	func_80841138	func_80841138	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	286	func_8084140C	func_8084140C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	287	func_80841458	func_80841458	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	289	func_808416C0	func_808416C0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	292	func_80841860	func_80841860	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	295	func_80841CC4	func_80841CC4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	296	func_80841EE4	func_80841EE4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	301	func_8084260C	func_8084260C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	302	func_8084269C	func_8084269C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	304	func_8084285C	func_8084285C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	305	func_808428D8	func_808428D8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	306	func_80842964	func_80842964	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	308	func_80842A28	func_80842A28	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	309	func_80842A88	func_80842A88	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	310	func_80842AC4	func_80842AC4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	311	func_80842B7C	func_80842B7C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	312	func_80842CF0	func_80842CF0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	313	func_80842D20	func_80842D20	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	314	func_80842DF4	func_80842DF4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	321	func_80843AE8	func_80843AE8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	323	func_80843E14	func_80843E14	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	324	func_80843E64	func_80843E64	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	325	func_8084409C	func_8084409C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	330	func_80844BE4	func_80844BE4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	331	func_80844CF8	func_80844CF8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	332	func_80844D30	func_80844D30	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	333	func_80844D68	func_80844D68	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	334	func_80844DC8	func_80844DC8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	335	func_80844E3C	func_80844E3C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	341	func_80845964	func_80845964	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	342	func_80845BA0	func_80845BA0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	343	func_80845C68	func_80845C68	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	367	func_80847298	func_80847298	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	381	func_8084ABD8	func_8084ABD8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	382	func_8084AEEC	func_8084AEEC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	384	func_8084B000	func_8084B000	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	385	func_8084B158	func_8084B158	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	387	func_8084B3CC	func_8084B3CC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	388	func_8084B498	func_8084B498	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	389	func_8084B4D4	func_8084B4D4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	392	func_8084B840	func_8084B840	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	397	func_8084BEE4	func_8084BEE4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	402	func_8084C89C	func_8084C89C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	403	func_8084C9BC	func_8084C9BC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	404	func_8084CBF4	func_8084CBF4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	407	func_8084D530	func_8084D530	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	408	func_8084D574	func_8084D574	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	409	func_8084D5CC	func_8084D5CC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	413	func_8084D980	func_8084D980	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	415	func_8084DBC4	func_8084DBC4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	417	func_8084DF6C	func_8084DF6C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	418	func_8084DFAC	func_8084DFAC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	419	func_8084DFF4	func_8084DFF4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	426	func_8084E988	func_8084E988	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	445	func_8084FF7C	func_8084FF7C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	459	func_80851008	func_80851008	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	460	func_80851030	func_80851030	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	461	func_80851050	func_80851050	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	462	func_80851094	func_80851094	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	463	func_808510B4	func_808510B4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	464	func_808510D4	func_808510D4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	465	func_808510F4	func_808510F4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	466	func_80851114	func_80851114	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	467	func_80851134	func_80851134	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	468	func_80851154	func_80851154	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	469	func_80851174	func_80851174	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	470	func_80851194	func_80851194	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	471	func_808511B4	func_808511B4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	472	func_808511D4	func_808511D4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	473	func_808511FC	func_808511FC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	474	func_80851248	func_80851248	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	475	func_80851294	func_80851294	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	476	func_808512E0	func_808512E0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	477	func_80851314	func_80851314	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	478	func_80851368	func_80851368	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	479	func_808513BC	func_808513BC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	480	func_808514C0	func_808514C0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	481	func_8085157C	func_8085157C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	482	func_808515A4	func_808515A4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	483	func_80851688	func_80851688	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	484	func_80851750	func_80851750	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	485	func_80851788	func_80851788	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	486	func_80851828	func_80851828	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	487	func_808518DC	func_808518DC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	488	func_8085190C	func_8085190C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	489	func_80851998	func_80851998	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	490	func_808519C0	func_808519C0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	491	func_808519EC	func_808519EC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	492	func_80851A50	func_80851A50	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	493	func_80851B90	func_80851B90	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	494	func_80851BE8	func_80851BE8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	495	func_80851CA4	func_80851CA4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	496	func_80851D2C	func_80851D2C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	497	func_80851D80	func_80851D80	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	498	func_80851DEC	func_80851DEC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	499	func_80851E28	func_80851E28	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	500	func_80851E64	func_80851E64	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	501	func_80851E90	func_80851E90	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	502	func_80851ECC	func_80851ECC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	503	func_80851F14	func_80851F14	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	504	func_80851F84	func_80851F84	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	505	func_80851FB0	func_80851FB0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	506	func_80852048	func_80852048	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	507	func_80852080	func_80852080	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	508	func_808520BC	func_808520BC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	509	func_80852174	func_80852174	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	510	func_808521B8	func_808521B8	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	511	func_808521F4	func_808521F4	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	512	func_80852234	func_80852234	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	513	func_8085225C	func_8085225C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	514	func_80852280	func_80852280	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	515	func_80852298	func_80852298	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	516	func_80852328	func_80852328	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	517	func_80852358	func_80852358	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	518	func_80852388	func_80852388	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	519	func_80852414	func_80852414	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	520	func_80852450	func_80852450	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	521	func_80852480	func_80852480	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	522	func_808524B0	func_808524B0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	523	func_808524D0	func_808524D0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	524	func_80852514	func_80852514	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	525	func_80852544	func_80852544	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	526	func_80852554	func_80852554	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	527	func_80852564	func_80852564	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	528	func_808525C0	func_808525C0	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	529	func_80852608	func_80852608	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	530	func_80852648	func_80852648	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	531	func_808526EC	func_808526EC	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	532	func_8085283C	func_8085283C	BOTH	0.00
soh/src/overlays/actors/ovl_player_actor/z_player.c	func	533	func_808528C8	func_808528C8	BOTH	0.00
